id,origin_id,filename,context1,context2,label
197,1282,46_Tinder Dating App_ Chat & Date,"Other Partners We may receive info about you from our partners, for instance where Tinder ads are published on a partner???s websites and platforms (in which case they may pass along details on a campaign???s success).
Information collected when you use our services When you use our services, we collect information about which features you???ve used, how you???ve used them and the devices you use to access our services.
See below for more details: Usage Information We collect information about your activity on our services, for instance how you use them (e.g., date and time you logged in, features you???ve been using, searches, clicks and pages which have been shown to you, referring webpage address, advertising that you click on) and how you interact with other users (e.g., users you connect and interact with, time and date of your exchanges, number of messages you send and receive).
Device information We collect information from and about the device(s) you use to access our services, including: hardware and software information such as IP address, device ID and type, device-specific and apps settings and characteristics, app crashes, advertising IDs (such as Google???s AAID and Apple's IDFA, both of which are randomly generated numbers that you can reset by going into your device???settings), browser type, version and language, operating system, time zones, identifiers associated with cookies or other technologies that may uniquely identify your device or browser (e.g., IMEI/UDID and MAC address);","For your protection and the protection of all of our users, we may ask you to provide proof of identity before we can answer the above requests.
Keep in mind, we may reject requests for certain reasons, including if the request is unlawful or if it may infringe on trade secrets or intellectual property or the privacy of another user.
If you wish to receive information relating to another user, such as a copy of any messages you received from him or her through our service, the other user will have to contact our Privacy Officer to provide their written consent before the information is released.
Also, we may not be able to accommodate certain requests to object to the processing of personal information, notably where such requests would not allow us to provide our service to you anymore.",0
198,1296,47_Badoo Dating App_ Meet & Date,"Where the legal basis is consent, you can withdraw consent at any time.
Where the legal basis is legitimate interests, you have a right to object to our use of your data.
We explain in the relevant sections in this Policy how you can withdraw consent or opt-out of certain data uses (where applicable).
Purpose for which data is used Data Source Legal basis To provide you with the Badoo social networking service Name, email address, date of birth, location (CCPA Categories A and B)","Please follow the instructions provided to you by third parties to unsubscribe from their messages.
In addition, Under California law, operators of online services are required to disclose how they respond to ??do not track???signals or other similar mechanisms that provide consumers the ability to exercise choice regarding the collection of personal information of a consumer over time and across third party online services, to the extent the operator engages in that collection.
At this time, we do not track our Users???personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users???online activities over time and across different online services when the users use the operator???s service.",1
199,1304,47_Badoo Dating App_ Meet & Date,"Where the legal basis is consent, you can withdraw consent at any time.
Where the legal basis is legitimate interests, you have a right to object to our use of your data.
We explain in the relevant sections in this Policy how you can withdraw consent or opt-out of certain data uses (where applicable).
Purpose for which data is used Data Source Legal basis To provide you with the Badoo social networking service Name, email address, date of birth, location (CCPA Categories A and B)","If you ever think someone has had access to your password or Account, please follow the steps set out here.
We cannot guarantee the security of your personal data while it is being transmitted to our site and any transmission is at your own risk. 7.
LINKING OTHER ACCOUNTS TO BADOO. Using your social media details to sign in to Badoo When you sign in to our App using your Facebook account, you give permission to Facebook to share with us your name and profile picture.
Unless you opt-out, you also give permission to Facebook to share with us your email address (if there is one associated with your Facebook account), date of birth, profile photos, gender, Page likes and current town/city.",0
200,1306,47_Badoo Dating App_ Meet & Date,"A cookie is a small file that can be placed on your device or browser that allows us to recognise and remember you.
If you would like to find out more about cookies, including how we use them and what choices are available to you, please refer to our Cookie Policy. 2.
USE OF YOUR INFORMATION Our main goal is to ensure your experience on Badoo is an enjoyable one and in order to deliver it to you, we may use your Registration and other information to: offer you our services and features; contact you with information about the App (e.g. updates and new features); to personalise the App/Sites and the content we deliver to you; conduct research and analytics about how you use and interact with the App/Sites; test new technologies and processes designed to enhance and develop the App/Sites; resolve disputes, troubleshoot problems and enforce our Terms and Conditions of Use; investigate fraud, protect our legal rights, and to enforce our Terms and Conditions of Use; to send you information about the promotions and offers we have available (e.g., specify the types of goods/services/offers to be provided via direct marketing) by direct marketing or other modes of communication - if you???ve signed up for our communications or otherwise told us it???s ok.
We will not use your information in email direct marketing unless you give us your consent during the Account creating process or via Settings in the App (you can withdraw from marketing at any time via Settings in the App or by using the opt-out mechanisms and links provided in each message); and protect our Users and third parties from harm.","Please follow the instructions provided to you by third parties to unsubscribe from their messages.
In addition, Under California law, operators of online services are required to disclose how they respond to ??do not track???signals or other similar mechanisms that provide consumers the ability to exercise choice regarding the collection of personal information of a consumer over time and across third party online services, to the extent the operator engages in that collection.
At this time, we do not track our Users???personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users???online activities over time and across different online services when the users use the operator???s service.",1
201,1313,47_Badoo Dating App_ Meet & Date,"If your phone number changes, please ensure that you update this in your account.
The information we collect helps to enhance the App and verify our Users (robots are not welcome!).
Registration Information such as your sexual preference, name and username may be visible to other Users who view your profile page.
For users who are California residents, the data we may collect falls within the following categories of ??personal information,???as defined by the California Consumer Privacy Act (CCPA): A. Identifiers, such as name and location; B. Personal information, as defined in the California customer records law, such as contact (including email and telephone number) and financial information; C. Characteristics of protected classifications under California or federal law (if you choose to provide them), such as age, gender identity, marital status, sexual orientation, race, ancestry, national origin, religion, and medical conditions; D. Commercial information, such as transaction information and purchase history; E. Biometric information, such as faceprint; F. Internet or network activity information, such as browsing history and interactions with our Sites and App; G. Geolocation data, such as mobile device location; H. Audio, electronic, visual and similar information, such as photos and videos; I. Professional or employment-related information, such as work history and prior employer; J. Non-public education information; and K. Inferences drawn from any of the personal information listed above to create a profile or summary about, for example, an individual???s preferences and characteristics.","We also do not recommend that you put email addresses, URLs, instant messaging details, phone numbers, full names or addresses, credit card details, national identity numbers, drivers???licence details and other sensitive information which is open to abuse and misuse on your profile.
When you post information about yourself or use the messaging function to communicate with other Users, the amount of personal information you share is at your own risk.
Please see Section 4 below for more information on who can access what you post on Badoo.
Profile Verification Information (Including Biometric Information) For safety and security and to ensure you have the best possible user experience, we may require Users to verify their accounts and might ask for your phone number and, in some instances, we might also ask that you carry out photo verification (opens in new window).",0
202,1314,47_Badoo Dating App_ Meet & Date,"We have a legitimate interest in promoting our business and products To contact you in order to run surveys for research purposes and to obtain feedback, and to find out if you want to take part in marketing campaigns Email address and mobile phone number (CCPA Category B) You provide this information to us Legitimate interests ???it is in our legitimate interests to carry out research so that we can further develop the app and improve the service To enable Users to create and enhance their Badoo profile and log into the app via third party accounts Data from Facebook and other third party accounts (see section 7 of this policy for more details) (CCPA Categories A, B, C, and H)
We obtain this information from Facebook or the providers of any other accounts you use to log in or connect with your Badoo account Legitimate interests ???it is in our legitimate interests to facilitate access to our services To carry out research and analysis to help us improve the App and to test new technologies and processes designed to enhance and improve the App/Sites Log and usage data, including IP address, browser type, referring domain, pages accessed, mobile carrier and search terms, images and videos, registration details, profile information (CCPA Categories A, F and H)
You provide photos and videos to use.
We obtain the log and usage information from the device that you use to access the service Legitimate interests ???it is in our legitimate interests to analyse the way in which Users are accessing and using our services and to test new technologies so that we can further develop the App, implement security measures and improve the service To respond to correspondence and queries that you submit to us, including social media queries Email address, IP address, social media name, phone number (CCPA Categories B and F) You provide your email address, social media name and phone number to us when you contact us and we obtain your IP address from the device that you use to contact us Legitimate interests ???it is in our legitimate interests to respond to your queries to ensure that we provide a good service to Users and troubleshoot problems To investigate and block Users for reported infringements of our Terms and Conditions of Use Name and user registration details, profile information, content of messages and photographs; usage and device data such as IP address and IP session information (CCPA Categories A, B, C, F and H)","We obtain this information from the device you use to access the service Legitimate interests - it is in our legitimate interest to provide these functionalities as part of the services.
To build a more accurate profile of you, which helps us with matches and to personalise the service The apps installed on your device (Android only) (CCPA Categories F and K)
We obtain this information from the device that you use to access our service Consent To defend legal claims, protect legal rights and to protect people from harm This could include any information that is relevant to the issue This information may be obtained directly from you, from your device or from third parties, depending on the information involved Legitimate interests ???it is in our legitimate interests to protect our legal rights, defend legal claims and to protect our Users and third parties from harm 3.
DISCLOSURE OF INFORMATION Our policy is to not disclose your personal data, except in the limited circumstances described below: Circumstances where data may be disclosed Disclosed data Service Providers - We engage certain trusted third parties to perform functions and provide services to us.",1
203,1318,49_The League_ Intelligent Dating,"If you would like more information about your choices and how you can stop your device identifiers from being shared with third-party advertisers, please visit this page.
In some cases, these third parties will also use the data that they collect for their own purposes, for example, they may aggregate your data with other data they hold and use this to inform advertising-related services provided to other clients.
Sharing with Facebook Where we share data with Facebook as our Marketing Service Provider (including via the Facebook ??Like???function), we are Joint Data Controllers with Facebook for this processing.
This arrangement means that The League has to provide you with this notice, but you should contact Facebook if you wish to exercise your data protection rights.","Please follow the instructions provided to you by third parties to unsubscribe from their messages.
In addition, under California law, operators of online services are required to disclose how they respond to ??do not track???signals or other similar mechanisms that provide consumers the ability to exercise choice regarding the collection of personal information of a consumer over time and across third-party online services, to the extent the operator engages in that collection.
At this time, we do not track our Users???personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users???online activities over time and across different online services when the users use the operator???s service.",1
204,1319,49_The League_ Intelligent Dating,"Unless you opt-out, you also give permission to Facebook to share with us your email address (if there is one associated with your Facebook account), date of birth, profile photos, gender, Page likes, and current town/city.
If you register or sign in with your Apple ID, you give Apple permission to share your Apple login, a name (that can be edited by you), and an email (you can choose to hide your email and Apple will create a random email address so your personal email can stay private).
This email address will be linked to your Account and will be used to retrieve your Account.
If you register or sign in with your phone number, you give Twilio, our SMS provider, permission to share your validated phone number with us.","If you ever think someone has had access to your password or Account, please email safety@theleague.com.
We cannot guarantee the security of your personal information while it is being transmitted to the Sites and any transmission is at your own risk. 7.
LINKING OTHER ACCOUNTS TO THE LEAGUE Using your social media details to sign in to The League When you sign in to our App using your Facebook account, you give permission to Facebook to share with us your name and profile picture.
Unless you opt-out, you also give permission to Facebook to share with us your email address (if there is one associated with your Facebook account), date of birth, profile photos, gender, Page likes, and current town/city.",0
205,1321,49_The League_ Intelligent Dating,"The information we collect helps to enhance the App and authenticate our Users via third parties.
Registration Information such as your sexual orientation, first name, first initial of last name, height, profession, education, interests username and your about me section will be visible to Users who are presented with your profile.
Purchases Information If you decide to purchase any of our premium services, we will process your payment information through our third-party payment processors (Apple, Google, and Stripe) and retain records relating to your purchase history.
Geolocation Information If you have given The League access to your location in your mobile device settings, we will collect information using WiFi access points and GPS coordinates to offer certain features to you.","At this time, we do not track our Users personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users online activities over time and across different online services when the users use the operators service.
We do not knowingly permit third parties to collect personal information about an individual Users online activities over time and across different online services when using the App. 9.
YOUR RIGHTS Privacy laws applicable in your country may give you the following rights: Right to be informed: what personal information an organization is processing and why (we provide this information to you in this Privacy Policy).",2
206,1326,49_The League_ Intelligent Dating,"Where the legal basis is consent, you can withdraw consent at any time.
Where the legal basis is legitimate interests, you have a right to object to our use of your data.
We explain in the relevant sections in this Policy how you can withdraw consent or opt-out of certain data uses (where applicable).
Purpose for which data is used Data Source Legal basis To provide you with The League social networking service Name, email address, date of birth, location You provide your name, email address, date of birth, and your dating region.","Please follow the instructions provided to you by third parties to unsubscribe from their messages.
In addition, under California law, operators of online services are required to disclose how they respond to ??do not track???signals or other similar mechanisms that provide consumers the ability to exercise choice regarding the collection of personal information of a consumer over time and across third-party online services, to the extent the operator engages in that collection.
At this time, we do not track our Users???personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users???online activities over time and across different online services when the users use the operator???s service.",0
207,1327,49_The League_ Intelligent Dating,"Inferred Information We may infer certain information about you (such as your salary) based on the information we collect.
Third-Party Information As described in Section 7, if you use a third-party account to sign in to The League (such as Facebook), or link a third-party account to your Account, we may receive information (such as your name, birthday, handle and profile photos) from that third party. 2.
USE OF YOUR INFORMATION We use your personal information for: Service delivery.
We use your personal information to provide our services, including to: Provide, operate and improve the Sites and our business; To create, maintain, and authenticate your account; Process your payments (through third-party vendors) and complete transactions with you; Communicate with you, including by sending announcements, updates, security alerts, and support and administrative messages; Understand your needs and interests, and personalize your experience with the App and our communications; and Provide support for the Sites, and respond to your requests, questions, and feedback. Research and development.","We explain in the relevant sections in this Policy how you can withdraw consent or opt-out of certain data uses (where applicable).
Purpose for which data is used Data Source Legal basis To provide you with The League social networking service Name, email address, date of birth, location You provide your name, email address, date of birth, and your dating region.
We obtain location data from the device that you use to access the App Contractual necessity To facilitate networking opportunities on The League App Optional information that you choose to provide in your profile, including through LinkedIn verification, adding The League badges, or filling in your profile details which may include information about your sexual orientation, family plans, gender, religion, ethnic background, photos, etc.
You provide this information to us Consent To verify your identity and prevent fraud and to ensure the safety and security of Users Phone number and if requested, photo provided as part of profile verification You provide this information to us Legitimate interests ???it is in our legitimate interests to ensure that accounts are not set up fraudulently and to safeguard Users of the site To take payment for premium services (not applicable for Users making payments via the App Store) Payment card details You provide this information to us Contractual necessity To send you marketing information about our offers and services Email address and mobile phone number",0
208,1329,49_The League_ Intelligent Dating,"We engage certain trusted third parties to perform functions and provide services to us (??Service Providers???.
The suppliers with which The League shares User personal information vary depending on a variety of factors, such as which of our App, Sites, and services a User engages with.
For example, to provide our services to Users, we typically use the following suppliers: Payment processors - such as Google, Apple, and Stripe Authentication services ???to allow customers to authenticate their account and offer users a higher level of confidence in the user???s identity Product improvement and market research ???we use third party platforms and agencies to carry out customer surveys and market research to improve our products and services IT services ???some of the third-party software providers used in the operation of our business may process Users???personal information Sharing your personal information with Marketing Services Providers We partner with providers of marketing services (such as Facebook) (??Marketing Services Providers??? to help us market and advertise our App and services on third-party websites and applications and measure the effectiveness of our advertising campaigns.
For example, Marketing Services Providers may help us: to exclude you from advertising campaigns aimed at finding new users, if you already have a The League account; to show The League advertisements to users who have visited The League App/Sites but haven???t yet created a The League account; to show The League advertisements to existing Users to encourage them to use the service (for example, when we release new features for the App, we may advertise these features to existing users); to create an audience for our advertisements of other potential users who have similar characteristics to you based on the information the Marketing Service Providers holds about you (also known as a Lookalike Audience); or to include you in a ??custom audience???that will receive The League advertising content (a custom audience is essentially a list of people who we think are most likely to be interested in a particular advertisement).","Please follow the instructions provided to you by third parties to unsubscribe from their messages.
In addition, under California law, operators of online services are required to disclose how they respond to ??do not track???signals or other similar mechanisms that provide consumers the ability to exercise choice regarding the collection of personal information of a consumer over time and across third-party online services, to the extent the operator engages in that collection.
At this time, we do not track our Users???personal information over time and across third-party online services.
This law also requires operators of online services to disclose whether third parties may collect personal information about their users???online activities over time and across different online services when the users use the operator???s service.",1
209,1345,53_Photomath,"By using the Service, you consent to the collection of your location information; Usage data: We collect information on the ways in which you use the Service, such as how long you spend on certain parts on the Service.
This information helps us understand better how people use our Service and how we can improve their user experience.
Additionally, details of transactions you carry out through the Service, such as in-app purchase history or math problems, may also be collected.
Such information might be stored on a device storage and sent to the Service servers; Device data: We collect information about the device you use to access the Service, including for example the hardware model, operating system and version, app instance identifiers (non-hardware), unique device identifiers, MAC address, IP Address, and mobile network information: Images or videos taken from the camera: We use images and videos taken with your device camera through the app.","This can help us analyze and better understand how our users use our Services, determine if changes and updates to Services work as intended and are well received, or help us in targeting advertisements relevant to you.
These entities may use cookies, other technologies to collect such information, including your IP address, web browser, mobile network information, pages viewed, time spent on Services, links clicked, and conversion information (but NOT including your name, email address, mailing address, or telephone number).
We as a data controller, or our affiliated companies, may use your Personal information only for the purposes described in this Privacy Policy and only when such use is allowed under applicable law.
The personal data collected in the Service may be disclosed in the following manner: a) Personal data you provide directly: We may disclose personal data you provide to the Service with the following categories of third parties: To service providers, such as data storage service providers, which enable us to provide the Service to you; To our business partners, such as advertising partners, in compliance with applicable laws; To public authorities, such as law enforcement, if we are legally required to do so or if we need to protect our rights or the rights of third parties; To our subsidiaries and affiliates; or a subsequent owner, co-owner or operator of the Service and their advisors in connection with a corporate merger, consolidation, restructuring, or the sale of substantially all of our stock and/or assets, or in connection with bankruptcy proceedings, or other corporate reorganization, in accordance with this Privacy Policy;",0
210,1346,53_Photomath,"This can help us analyze and better understand how our users use our Services, determine if changes and updates to Services work as intended and are well received, or help us in targeting advertisements relevant to you.
These entities may use cookies, other technologies to collect such information, including your IP address, web browser, mobile network information, pages viewed, time spent on Services, links clicked, and conversion information (but NOT including your name, email address, mailing address, or telephone number).
We as a data controller, or our affiliated companies, may use your Personal information only for the purposes described in this Privacy Policy and only when such use is allowed under applicable law.
The personal data collected in the Service may be disclosed in the following manner: a) Personal data you provide directly: We may disclose personal data you provide to the Service with the following categories of third parties: To service providers, such as data storage service providers, which enable us to provide the Service to you; To our business partners, such as advertising partners, in compliance with applicable laws; To public authorities, such as law enforcement, if we are legally required to do so or if we need to protect our rights or the rights of third parties; To our subsidiaries and affiliates; or a subsequent owner, co-owner or operator of the Service and their advisors in connection with a corporate merger, consolidation, restructuring, or the sale of substantially all of our stock and/or assets, or in connection with bankruptcy proceedings, or other corporate reorganization, in accordance with this Privacy Policy;","How We Disclose Your Information We do not sell, lease, rent or otherwise disclose the personal data relating to our users to third parties unless otherwise stated herein.
We may allow other companies to provide analytics regarding your use of our Services.
This can help us analyze and better understand how our users use our Services, determine if changes and updates to Services work as intended and are well received, or help us in targeting advertisements relevant to you.
These entities may use cookies, other technologies to collect such information, including your IP address, web browser, mobile network information, pages viewed, time spent on Services, links clicked, and conversion information (but NOT including your name, email address, mailing address, or telephone number).",2
211,1357,54_Kiddopia - Kids Learning Games,"Following are the various sections of the Privacy Notice.
To understand in detail how we process and protect your Personal Data, please go through each of the sections below: What Data is collected? Processing Children???s Data Why do We use your Data? How We protect your Data? Disclosure of your Data Retention of your Data The rights of Users Information for Californian consumers
Contact Us Updates to the Privacy Notice 1.
What Data is collected? We may collect the following Personal Data attributes through Our App: First Name Last Name Email Address Phone Number Picture Location (City, Country) Payment / Billing Details Activity Data (IP address, app usage data, etc.)","All ad requests that include TFUA disables ads personalization for users under the age of consent and collection of data by third-party partners.
Admob uses Personal and Non-Personal Data only for internal purposes.
Personal data collected: None 6.
Retention of your Data We shall retain your Personal Data for as long as it is necessary for the purpose(s) it was collected for.",0
212,1359,54_Kiddopia - Kids Learning Games,"Firebase Authentication (Google LLC) ???Firebase is our registration and authentication solution provided by Google LLC (??Google???.
Firebase is restricted from sharing personal data with any other third-party service providers.
Personal data collected: First and Last name, Email address, phone number Ads AdMob by Google (Google Inc.) - AdMob is a mobile advertising platform which allows developers to monetize their app(s) by displaying in-app ads from other advertisers.","Device Data (operating system, device model, brand, available storage, etc.) 2.
Processing Children???s Data Within Our App, some of the games may capture Personal Data of children (full name, age and photograph).
However, these Data attributes are locally stored within the User???s device and cannot be accessed by Us.
Parents may review the personal information about their child collected by this Application - if any - outlined in the rest of this policy, ask for its deletion and request any further collection or use to be omitted by contacting Our Privacy Team at ??privacy@kiddopia.com???",2
213,1365,57_ShortMax - Watch Dramas & Show,"However, we may continue to send messages in accordance with applicable laws and regulations.
Enhancing Our Services We may invite you to participate in service-related surveys to help us improve existing services or design new ones; simultaneously, we may use your information for software updates.
Therefore, to maintain our legitimate interest in enhancing our services, we will process this personal data for this purpose.
Other Uses of Anonymous Information You understand and agree that in certain cases, after collecting your information, we will de-identify and fully anonymize the data through technical means, so it no longer constitutes personal data directly or indirectly related to you or others.","However, we may continue to send messages in accordance with applicable laws and regulations.
Enhancing Our Services We may invite you to participate in service-related surveys to help us improve existing services or design new ones; simultaneously, we may use your information for software updates.
Therefore, to maintain our legitimate interest in enhancing our services, we will process this personal data for this purpose.
Other Uses of Anonymous Information You understand and agree that in certain cases, after collecting your information, we will de-identify and fully anonymize the data through technical means, so it no longer constitutes personal data directly or indirectly related to you or others.",0
214,1374,58_Viki_ Asian Dramas & Movies,"We have no control over, and assume no responsibility for the privacy policies, terms of use and other policies on the Third-Party Comments Services.
Please refer to the Third-Party Comments Services for more information; and Partnerships and advertisers We may receive additional information about you from third party partners and advertisers, such as your activities on and off the Rakuten Viki Service.
HOW WE USE PERSONAL INFORMATION
WE COLLECT We use the Personal Information we collect from you to provide you the Rakuten Viki Service and for the following specific purposes: Providing access to and personalising the Rakuten Viki Service We may use your Personal Information to: Create account(s) that enable you to access and use the Rakuten Viki Service; Authenticate your identity when you log in to the Rakuten Viki Service; Personalise or otherwise customize your experience by, for example, providing you with content or content options based on your search, remembering language or other UI preferences, and recommending content based on your expressed or inferred preferences; Determine your general geographic location to personalise the Rakuten Viki Service and determine whether the content you have requested is available in your region; Process your payment for the Rakuten Viki Service through third-party service providers such as Stripe (whose Privacy Policy can be found here); and Manage, maintain, and monitor the accounts you hold with us.","We may systematically collect the below-listed categories of information from and about your use of the Rakuten Viki Service.
Identifiers, such as unique identifiers for devices you use to access the Rakuten Viki Service (for example, the IP address, an app/device identifier, user agent, and advertising industry standard unique identifier); Commercial information, such as information about your transactions on the Rakuten Viki Service (for example, amount charged, date and time), content you viewed on the Rakuten Viki Service and your content consumption history; Internet and other electronic network activity information, such as how and when you use or access the Site, Apps, and Rakuten Viki Service (for example, date and time of visits, pages you view, types and frequency of content or genres you view, expressed content preferences or favourites you identify, subtitles or segments of content you edit, browsing you do, and searches you make); Location inferred from IP address, such as the city and country from which the Rakuten Viki Service was accessed; Other device information, such as certain technical information about your device relating to your browser type, language, local storage, your operating system and application version, device types, device model and manufacturer and your device operating system type and version; Information collected using cookies and similar technologies.
We and our partners automatically collect information from cookies and similar technologies (for example, cookie IDs and cookie preference or consent settings), subject to your consent or opt-out, as applicable for your jurisdiction, to recognize you, track your behaviour on the Rakuten Viki Service and your device, and to serve you with tailored advertisements.
For more information on how we use cookies and how you can manage them, please visit our Cookies Policy; and Inferences about your potential preferences and characteristics based on any of the other Personal Information we collect, except Sensitive Personal Information, which we do not use to infer characteristics about you.",1
215,1376,58_Viki_ Asian Dramas & Movies,"Legal We may use your information to comply with legal obligations to which we are subject, to protect our intellectual property (including but not limited to our copyright and trademarks) or the intellectual property of third parties, to defend or enforce our other legal rights and our Terms of Use, to defend against any third party claims or actions, and to respond to requests or inquiries from regulators and law enforcement bodies.
Application store services We may use your information to process payments or process or fulfil any orders of transactions on the Rakuten Viki Service made by you through an application store in accordance with their respective terms and policies.
These application stores include Apple App Store (see Apple Privacy Policy) and Google Play Store (see Google Privacy Policy).
Consent Management We use a Consent Management Platform (??CMP??? to enable us to transparently present user options, to capture, store and retrieve user preferences and to transmit user preferences or consent profiles to various third parties as necessary, regarding data processing of Personal Information for various purposes, including advertising and marketing.","You can unsubscribe or opt out of receiving direct marketing communications from us by using the ??Unsubscribe???link at the bottom of an email, by modifying your notification preferences in your ??Subscription & Settings??? or by contacting us.
Please note that even if you opt-out of receiving marketing communications, we may continue to send you non-marketing emails and other types of communications, as permitted by law, such as responses to your support requests, updates to our policies, or emails relating to your Rakuten Viki Service account; Restrict our use and limit our processing of your Personal Information to particular purposes.
You can request to restrict our use of Personal Information during the pendency of your objection to our use for legitimate interests, or when alleging that our use of Personal Information is unlawful or no longer necessary for the purpose; Withdraw your consent for any processing that is based on your consent; Port your data - Receive a copy of Personal Information you provided us in an electronic format and/or have us transmit it to an external party ???(right to data portability); Exercise privacy rights without fear of being denied goods or services or discrimination.
We may, however, provide a different level of service where such Personal Information is necessary to provide the additional features or functionality; and Lodge a complaint ???if contacting us does not resolve your complaint, you have the right to make a complaint to your data protection authority.",0
216,1385,59_MiniShorts,"However, please note that if you choose to delete or reject cookies, this could affect certain features or services of the Platform.
If you choose to delete cookies, settings and preferences controlled by those cookies, including advertising preferences, may be deleted and may need to be recreated. 3.
How We Use Your Information We use your information to provide the Platform to you and to improve and administer it.
We generally use each of the categories of information we collect for the following purposes: - to create your account of the Platform and provide the Platform services; Identify you across the Platform; - to measure and understand the effectiveness of the advertising we serve to you and others and to deliver targeted advertising; - to understand how you use the Platform, including across your devices; - to infer additional information about you, such as your age, gender, and interests; - to help us detect abuse, fraud, and illegal activity on the Platform; - to make age appropriate content available to you; - to provide customer support and respond to your questions; - to communicate with you, including to notify you about changes in our services; - to enforce our terms, conditions, and policies, and to meet our legal obligations; - consistent with your permissions, to provide you with location-based services, such as advertising and other personalized content; - for security purposes, other purpose aims to operate, develop and improve the Platform; - for any other purposes disclosed to you at the time we collect your information or pursuant to your consent.","If you choose to use our service or provide your information to us, your information may be transferred to, processed and maintained on servers or databases located outside of the country or jurisdiction where you are located.
If you do not want your information transferred to or processed or maintained outside of the country or jurisdiction where you are located, you should refrain from using the Platform and our services.
4.
How We Share Your Information We may share your personal data with selected third parties in or outside your country, including: - our business partners so that we can make you special offers via the Platform; - service providers or agents that provide services to us for any of the purposes described in this policy, such as cloud storage providers to store the information we collect and for disaster recovery services, as well as for the performance of any contract we entered into with you; - analytics and advertising providers to help us in the optimisation and improvement of the Platform and to help us serve targeted adverts, as further described in the Cookies section of this policy; - our subsidiaries, affiliates to provide the Platform including improving and optimising the Platform, preventing illegal use and supporting users.",1
217,1386,59_MiniShorts,"We use this information to enable and fulfill your transaction. - If you provide feedback or contact us, or otherwise provide information voluntarily to us, our employees, or our contractors, the data will be collected by us as well.
Information from Third Parties.
You may choose to share certain data with us from third parties or through your use of the Platform, we may collect such third party data.
If you connect a social network account to the Platform or choose to register to use the Platform using your social network account details, we will ask permission to access basic information from that account, such as your [username, user id, email address and profile photo], which may depend on your use and settings on the social network.","If you choose to use our service or provide your information to us, your information may be transferred to, processed and maintained on servers or databases located outside of the country or jurisdiction where you are located.
If you do not want your information transferred to or processed or maintained outside of the country or jurisdiction where you are located, you should refrain from using the Platform and our services.
4.
How We Share Your Information We may share your personal data with selected third parties in or outside your country, including: - our business partners so that we can make you special offers via the Platform; - service providers or agents that provide services to us for any of the purposes described in this policy, such as cloud storage providers to store the information we collect and for disaster recovery services, as well as for the performance of any contract we entered into with you; - analytics and advertising providers to help us in the optimisation and improvement of the Platform and to help us serve targeted adverts, as further described in the Cookies section of this policy; - our subsidiaries, affiliates to provide the Platform including improving and optimising the Platform, preventing illegal use and supporting users.",1
