id,filename,context1,context2,contextId1,contextId2,label,,,,
1232,3_Temu,"MarketingWe and our service providers may collect and use your personal information for marketing purposes in accordance with your stated preferences and applicable law.
We may send you direct marketing communications and abandoned cart reminders (enabled as described via the use of cookies that we collect).
You may opt out of our marketing communications or abandoned cart reminders as described in the Your Rights and Choices section below.
Interest-based advertisingWe, our service providers, and our third-party advertising partners may collect and use your personal information for interest-based advertising purposes.","To the extent we possess or process any deidentified information, we will maintain and use such information in deidentified form and not attempt to re-identify the information, except solely for the purpose of determining whether our deidentification process satisfies legal requirements.
Personalise your experienceWe use your personal information to recommend features, products, and services that may be of interest to you.
Personal information will also be used to determine your preferences and personalise your experience with the Service.
Communicate with you and provide customer supportWe use your personal information to communicate with you (e.g. announcements, updates, security alerts, support, and administrative messages) and provide customer support for your requests, questions, and feedback.",8624,8620,-1,,,,
1233,3_Temu,"Advertising and analytics partnersThird-party advertising, marketing, and analytics companies for the interest-based advertising and analytics purposes described in our Cookie and Similar Technologies Policy.
For additional information and to learn about your right to opt out of such practices, see the Your Rights and Choices section, and the Cookie and Similar Technologies Policy.
Third parties designated by youWe may share your personal data with third parties where you have instructed us or provided your consent to do so.
We may share the personal information required for the services you request with third parties designated by you.","Temu does not make decisions based solely on automated processing that produce a legal effect or similarly significantly affect individuals.
Right to Lodge a Complaint with a Supervisory AuthorityWithout prejudice to any other administrative or judicial remedy, the right to lodge a complaint with our lead supervisory authority, the Irish Data Protection Commission or your local supervisory authority, if you consider that the processing of Personal Data relating to you infringes the GDPR.These rights may be limited, for example if fulfilling your request would reveal personal data about another person, where they would infringe the rights of a third party (including our rights) or if you ask us to erase information which we are required by law to keep or have compelling legitimate interests in keeping.
Relevant exemptions are included in both the GDPR/UK GDPR and in relevant local implementing legislation.
You may exercise any of these rights by submitting a request via our web form dedicated to data subject requests or by contacting us using the information provided below.",8635,8649,-1,,,,
1234,40_Draw Cartoons 2,"This SERVICE is provided by Zalivka Mobile and is intended for use as is.
This page is used to inform website visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.
If you choose to use our Service, then you agree to the collection and use of information in relation to this policy.
The Personal Information that we collect is used for providing and improving the Service.","CookiesCookies are files with a small amount of data that are commonly used as anonymous unique identifiers.
These are sent to your browser from the websites that you visit and are stored on your device's internal memory.
This Service does not use these cookies explicitly.
However, the app may use third party code and libraries that use cookies to collect information and improve their services.",8686,8695,-1,,,,
1235,41_Discord,"We may receive information from cookies (small text files placed on your computer or device) and similar technologies.
You can find out more about Discords cookie usage and how you can manage your cookie permissions in our Cookie Policy.
Information we receive from other sourcesWe may receive information about you from other sources, including from other users and third parties, and combine that information with the other information we have about you.
For example, if you interact with our social media account on another platform, we may receive certain information about you like your username on that platform.","We dont sell your personal information.
Our business is based on subscriptions and paid products, not from selling your personal information to third parties.
We limit what information is required.
We require the information that enables us to create your account, provide and maintain our services, meet our commitments to our users, and satisfy our legal requirements.",8745,8705,-1,,,,
1236,42_Sideline_ 2nd Phone Line App,"Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.
To provide our services and for advertisers to provide advertising for our Apps that support advertising Not retained Network information IP address for network activity MCC and MNC information Local Wi-Fi Identifier To provide our services and to provide advertising for our TextFree Apps, and to comply with legal requests 2 years account activityLocal Wi-Fi (90 days) Survey information Survey answers Information provided as part of the Survey To learn more about our customers and contact them, and to improve our Apps and services Indefinitely, but not maintained in a manner that allows for easily searchable and identifiable personal data Message Content Text messages you send and receive Voicemails To provide our services and to comply with legal requests Indefinitely for active account and 6 months for inactive accounts, with automated implementation of this process to be completed in Q1 of 2024 Account Attributes Audience segmentation Promotional offers to certain audiences To provide advertising and promotional placements Indefinitely for active account and 6 months for inactive accounts, with automated implementation of this process to be completed in Q2 of 2024 App Usage Information App features used and pages viewed (although not identified to an individual) Purchasing activity, such as if a subscription was purchased, but without any personal financial information retained App usage information is retained to improve our services 2 years for App feature usage and 45 days for purchasing activity data Call Detail Records The time, duration and phone numbers of text messages and calls To provide our Services and for legal compliance 2 years Contacts The contacts associated with your account To provide our Services As long as the account is open We disclose your personal information to Back End Providers to enable communications transmissions for our Apps.","You can also request this information via TFPrivacy@pinger.com.
For Sideline or Index users looking for more information about how to contact us to provide you with an information request, click on this link for Sideline: Send Me Specifics About My Personal Information and this link for Index: Send Me Specifics About My Personal Information You can also request this information via SLPrivacy@sideline.com or Privacy@getindex.com.
Deletion Request Rights You have the right to request that we delete any of your personal information that we collected from you and retained, subject to certain exceptions.
As discussed above, we cant provide any services to you without your personal information, so if you ask us to delete your personal information, we will have to terminate your account and you will no longer be able to use the Apps for their intended purpose.",8878,8899,-1,,,,
1237,42_Sideline_ 2nd Phone Line App,"Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.
To provide our services and for advertisers to provide advertising for our Apps that support advertising Not retained Network information IP address for network activity MCC and MNC information Local Wi-Fi Identifier To provide our services and to provide advertising for our TextFree Apps, and to comply with legal requests 2 years account activityLocal Wi-Fi (90 days) Survey information Survey answers Information provided as part of the Survey To learn more about our customers and contact them, and to improve our Apps and services Indefinitely, but not maintained in a manner that allows for easily searchable and identifiable personal data Message Content Text messages you send and receive Voicemails To provide our services and to comply with legal requests Indefinitely for active account and 6 months for inactive accounts, with automated implementation of this process to be completed in Q1 of 2024 Account Attributes Audience segmentation Promotional offers to certain audiences To provide advertising and promotional placements Indefinitely for active account and 6 months for inactive accounts, with automated implementation of this process to be completed in Q2 of 2024 App Usage Information App features used and pages viewed (although not identified to an individual) Purchasing activity, such as if a subscription was purchased, but without any personal financial information retained App usage information is retained to improve our services 2 years for App feature usage and 45 days for purchasing activity data Call Detail Records The time, duration and phone numbers of text messages and calls To provide our Services and for legal compliance 2 years Contacts The contacts associated with your account To provide our Services As long as the account is open We disclose your personal information to Back End Providers to enable communications transmissions for our Apps.","Below is a summary of the categories of personal information we may have collected from consumers within the last twelve (12) months and the main purpose for its collection.
Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.",8878,8877,0,,,,
1238,42_Sideline_ 2nd Phone Line App,"Below is a summary of the categories of personal information we may have collected from consumers within the last twelve (12) months and the main purpose for its collection.
Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.","You can also request this information via TFPrivacy@pinger.com.
For Sideline or Index users looking for more information about how to contact us to provide you with an information request, click on this link for Sideline: Send Me Specifics About My Personal Information and this link for Index: Send Me Specifics About My Personal Information You can also request this information via SLPrivacy@sideline.com or Privacy@getindex.com.
Deletion Request Rights You have the right to request that we delete any of your personal information that we collected from you and retained, subject to certain exceptions.
As discussed above, we cant provide any services to you without your personal information, so if you ask us to delete your personal information, we will have to terminate your account and you will no longer be able to use the Apps for their intended purpose.",8877,8899,-1,,,,
1239,42_Sideline_ 2nd Phone Line App,"To carry out our obligations and enforce our rights under the Apps Terms of Service.
For testing, research, analysis and product development to improve our Apps and Site.
To protect the rights, property or safety of us, our subscribers or others and to respond to legal requests.
As described to you when collecting your personal information or as otherwise set forth in the CCPA.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8885,8931,-1,,,,
1240,42_Sideline_ 2nd Phone Line App,"It is your responsibility to carefully review such agreements and privacy policies.
You acknowledge that Pinger shall have no liability to you for sharing of such information to such third parties as authorized by you and Pinger disclaims any and all liability relating thereto.
If Pinger desires to use Personal Information for any purposes other than those described in this Privacy Policy, we will offer you the opportunity to opt out of such use for those other purposes.
Cookies and Tracking When you visit Pinger or use Pinger applications, we may send cookies to your computer that uniquely identify your browser or use tracking pixels, agents or other visitor identification technology (collectively, ""Tags"") that collect App Data.","You can also request this information via TFPrivacy@pinger.com.
For Sideline or Index users looking for more information about how to contact us to provide you with an information request, click on this link for Sideline: Send Me Specifics About My Personal Information and this link for Index: Send Me Specifics About My Personal Information You can also request this information via SLPrivacy@sideline.com or Privacy@getindex.com.
Deletion Request Rights You have the right to request that we delete any of your personal information that we collected from you and retained, subject to certain exceptions.
As discussed above, we cant provide any services to you without your personal information, so if you ask us to delete your personal information, we will have to terminate your account and you will no longer be able to use the Apps for their intended purpose.",8824,8899,-1,,,,
1241,42_Sideline_ 2nd Phone Line App,"Below is a summary of the categories of personal information we may have collected from consumers within the last twelve (12) months and the main purpose for its collection.
Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.","Below is a summary of the categories of personal information we may have collected from consumers within the last twelve (12) months and the main purpose for its collection.
Please note that we only collect personal information from you when you use our Apps, the Site or interact with our customer support personnel.
Also, not all of the information the identified below is collected from every end user.
Category Examples General Business Purpose Duration of Retention Registration information Email Name Phone number Password Mobile Carrier Identifier IP address for Registration To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Identifiers Advertising and vendor identifiers iOS identifiers Google ID International mobile equipment identity (IMEI) Device identifiers To provide our services, to provide advertising for our Apps that support advertising, and to comply with legal requests Indefinitely Location information Geo location of your device if you have given the app permission to collect your location information.",8877,8877,-1,,,,
1242,42_Sideline_ 2nd Phone Line App,"""App Data"" is information about the nature of your usage of Pinger's websites and products and services and non-personal demographic information.
App Data includes: IP addresses, domain servers, referring/exit pages, operating system information, type of web browser, date/time stamp, and clickstream data; and for Pinger products and services App Data also includes device identifiers, messages sent and received using Pinger services, information about those messages, type of device, location information, user age and gender demographics, browser type, carrier information, and information and statistics about use of Pinger product features.
""Share Data"" is data you provide for use with Pinger's products or services and which may be made available to third parties by your actions when using Pinger products or services.
Use and Processing of Information; Sharing and Disclosure Pinger uses and processes Customer Information to provide, improve and modify Pinger products and services, to authenticate users, to provide customer service and support, to communicate with users through Pinger products and services, to publish and provide advertising through our products and services, for Pinger product notifications, for fraud detection and compliance with user agreements, and for sending, sharing and storing your Share Data as you direct through use of Pinger products and services.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8913,8931,-1,,,,
1243,42_Sideline_ 2nd Phone Line App,"We also need to know how to associate all those calls and messages with a specific account for those Apps, so we require you to provide some basic information during signup.
Thats how we can make sure that calls and messages are connected correctly.
That information is required in order for us to provide our services, so please keep that in mind when deciding whether to use our Apps.
Since our TextFree Apps are supported by advertising, we -like other ad-supported companies (e.g. Facebook) C gather information about you, your mobile device from the TextFree Apps, and your use of TextFree Apps.","You can also request this information via TFPrivacy@pinger.com.
For Sideline or Index users looking for more information about how to contact us to provide you with an information request, click on this link for Sideline: Send Me Specifics About My Personal Information and this link for Index: Send Me Specifics About My Personal Information You can also request this information via SLPrivacy@sideline.com or Privacy@getindex.com.
Deletion Request Rights You have the right to request that we delete any of your personal information that we collected from you and retained, subject to certain exceptions.
As discussed above, we cant provide any services to you without your personal information, so if you ask us to delete your personal information, we will have to terminate your account and you will no longer be able to use the Apps for their intended purpose.",8859,8899,-1,,,,
1244,42_Sideline_ 2nd Phone Line App,"(iv) Pinger may share Customer Information to verify or enforce compliance with user agreements and applicable laws, to protect against fraud, to detect and prevent security or technical issues, to protect against misuse or unauthorized use of the Pinger products, services, computing systems, or website, or to protect against imminent harm to the rights, property or safety of Pinger, its subscribers or the public.
(v) Pinger may share Customer Information with a successor entity or in connection with a corporate merger, consolidation, sale of assets or other corporate reorganization provided that use of Customer Information is in compliance with this Privacy Policy.
(vi) Pinger may share your Customer Information with a third party if you have consented to receive information from that third party through Pinger products or services.
Such third parties will handle, store, retain and access such user information in accordance with the terms and conditions of their agreements with you, if any, as well as their own privacy policies and as authorized and agreed upon by you as part of agreements for use of our products and services.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8822,8931,-1,,,,
1245,42_Sideline_ 2nd Phone Line App,"The specific pieces of personal information we collected about you (also called a data portability request).
If we sold or disclosed your personal information for a business purpose: The categories of personal information that weve sold about you and the categories of third parties to whom the personal information was sold.
The categories of personal information that we disclosed for a business purpose.
For TextFree, TextFree Voice, and Pinger users looking for more information about how to contact us to provide you with an information request, click on this link: Send Me Specifics About My Personal Information.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8895,8931,-1,,,,
1246,42_Sideline_ 2nd Phone Line App,"If you cancel or let the TextFree Plus subscription lapse, then your personal information will be used for advertising in the TextFree Apps and, by allowing the subscription to lapse, you are expressly consenting to our use of your personal information for advertising within the TextFree Apps.
What categories of third parties does Pinger engage?
While Pinger maintains its own data servers for the core data management for the Apps, we engage third parties to provide other services, as follows: (i) .Back
End Providers provide the backend transmission systems necessary for the Apps to function and include local exchange carriers connected to the PSTN (Public Switch Telephone Network) who connect communications for us, data backhaul providers who transfer data across the continent, and hosting providers; (ii) Service Providers who provide analytics and user notification services and customer support platforms; and (iii) Advertising Companies who provide advertising services for our TextFree Apps.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8867,8931,-1,,,,
1247,42_Sideline_ 2nd Phone Line App,"""Personal Information"" is information about you that is personally identifiable, including your full name, business or residential address, email address, land-line or existing mobile phone number, or billing information.
""App Data"" is information about the nature of your usage of Pinger's website and products and services and non-personal information.
App Data can include: IP addresses, domain servers, referring/exit pages, operating system information, unique device identifiers, such as UDID and/or Ethernet MAC address, date/time stamp, clickstream data and information about actions taken by you through interaction with Pinger's products and/or advertising displayed within Pinger products, messages sent and received using Pinger services, information about those messages (date, duration, recipients, size, attachments), type of device, location information, age, gender, type of web browser, one or more cookies that identify your browser, and telecommunications carrier information.
""Share Data"" is data and information you provide for use with Pinger's products or services, such as text, audio, video and photos you make available through the Apps or contacts you add or import for use with Pinger products, and which may be made available to third parties by your actions when using Pinger products or services.","Pinger does not knowingly collect Personal Data from children under the age of 13 through the Pinger websites.
In addition, in the event that a user identifies himself or herself as a child under the age of 13 within the Pinger websites, Pinger will not collect, store or use any Personal Data of such user.
Further, in the event that Pinger receives Personal Data that Pinger discovers was provided by a child under the age of 13, Pinger will promptly delete such Personal Data in a secure manner.
Access/Removal of Your Personal Information If you want us to remove your Personal Data from our database, or would like to access the Personal Data that was collected from you, you can contact us using the contact information provided below.",8811,8931,-1,,,,
1248,43_Talkatone_ Texting & Calling,"Again, we never disclose information to a partner in a manner that would identify you personally.
If you are a user located in the European Economic Area (EEA), our legal basis for collecting and using the personal information described above will depend on the Personal Information concerned and the specific context in which we collect it.
However, we will normally collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, or where the processing is in our legitimate interests and not overridden by your data protection interest or fundamental rights and freedoms.
In some cases, we may also have a legal obligation to collect the Personal Information in question.","Device identifiers allow the ad provider to recognize your device each time they send you an advertisement to compile information about you.
This information allows ad networks to, among other things, deliver targeted advertisements that they believe will be of most interest to you.
This Privacy Policy covers the use of device identifiers by Talkatone and does not cover the use of device identifiers by any third party, including advertisers.
Notwithstanding anything else in this Privacy Policy, we or a data provider we have engaged may collect and store a unique identifier tied to your mobile device, in order to deliver customized ads or content to you while you use the applications.",8971,8981,-1,,,,
1249,43_Talkatone_ Texting & Calling,"What Does This Privacy Policy Cover? This Privacy Policy covers our treatment of personal information that we gather when you use the Services and when you access the Website (Personal Information).
Personal Information includes, but is not limited to, your email address (which is needed to create and log into your account); in-app messages and image, video, or other files (to provide SMS/MMS functionality); voice calls (to provide VoIP call functionality); and contact information added by you, such as phone numbers (to provide address book functionality).
This policy does not apply to the practices of companies that we do not own or control, or to individuals that we do not employ or manage.
We gather various types of Personal Information from our users, as explained in more detail below, and we use this Personal Information internally in connection with our Services, including to personalize, provide, and improve our Services, to allow you to set up a user account and profile, to contact you and allow other users to contact you, to fulfill your requests for certain products and services, and to analyze how you use the Services.","Device identifiers allow the ad provider to recognize your device each time they send you an advertisement to compile information about you.
This information allows ad networks to, among other things, deliver targeted advertisements that they believe will be of most interest to you.
This Privacy Policy covers the use of device identifiers by Talkatone and does not cover the use of device identifiers by any third party, including advertisers.
Notwithstanding anything else in this Privacy Policy, we or a data provider we have engaged may collect and store a unique identifier tied to your mobile device, in order to deliver customized ads or content to you while you use the applications.",8944,8981,-1,,,,
1250,43_Talkatone_ Texting & Calling,"This confirmation helps us make our communications with you more interesting and helpful and improve our Services by allowing Talkatone to use aggregated confirmation information.
If you do not want to receive communications from us, please indicate your preference by emailing us at privacy-talkatone@ooma.com.
2.2 Other Information Collected Automatically: We or third parties on our behalf may collect other types of information whenever you interact with our Website or use the Services (including mobile applications).
For example, we automatically receive and record information on our server logs from your browser or device including your IP address, geolocation, device identifier, diagnostic data, cookie information, browser type, operating system information, and the page or feature you requested.","If you are a user located in the European Economic Area (EEA), our legal basis for collecting and using the personal information described above will depend on the Personal Information concerned and the specific context in which we collect it.
However, we will normally collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, or where the processing is in our legitimate interests and not overridden by your data protection interest or fundamental rights and freedoms.
In some cases, we may also have a legal obligation to collect the Personal Information in question.
If you have any questions about or need further information concerning the legal basis on which we collect and use your Personal Information, please contact us at privacy-gdpr@ooma.com. 2.3 What About Cookies?",8963,8972,-1,,,,
1251,43_Talkatone_ Texting & Calling,"We do not control these third-party technologies and their use is governed by the privacy policies of third parties using such technologies.
For more information about third-party advertising networks and similar entities that use these technologies you may go here, and to opt out of such ad networks and services advertising practices, go to Your Ad Choices and Network Advertising Initiative Choices.
Once you click the link, you may choose to opt out of such advertising from all participating advertising companies or only advertising provided by specific advertising companies.
Please note that to the extent advertising technology is integrated into our website, you may still receive advertisements even if you opt out of tailored / interest-based advertising.","We do not control these third-party technologies and their use is governed by the privacy policies of third parties using such technologies.
For more information about third-party advertising networks and similar entities that use these technologies you may go here, and to opt out of such ad networks and services advertising practices, go to Your Ad Choices and Network Advertising Initiative Choices.
Once you click the link, you may choose to opt out of such advertising from all participating advertising companies or only advertising provided by specific advertising companies.
Please note that to the extent advertising technology is integrated into our website, you may still receive advertisements even if you opt out of tailored / interest-based advertising.",8976,8976,-1,,,,
1252,43_Talkatone_ Texting & Calling,"If your browser supports it, you can turn on the Global Privacy Control (GPC) settings on your browser to opt-out of the sharing of your Personal Information.
2.4 What About Device Identifiers? Mobile devices (such as iPhones, iPods, iPads, Android phones and tablets and Kindle devices) have unique device identifiers, including, as applicable, IDFA, UDID, serial, and IMEI numbers.
Depending on your device and its specific settings, Talkatone may collect device identifiers in certain cases to guarantee that the Services wont be accidentally interrupted, to enhance users experiences, to learn more about their use of the Services and to improve quality.
You should consult your devices privacy settings to understand how you can control this data collection.","You must prevent unauthorized access to your account and Personal Information by selecting and protecting your password appropriately and limiting access to your computer or device and browser by signing off after you have finished accessing your account.
Talkatone uses appropriate technical and organizational measures to protect user information and to ensure that user account information is kept private; however, Talkatone cannot guarantee the security of user account information.
Unauthorized entry or use, hardware or software failure, and other factors, may compromise the security of user information at any time. 5.
Transfers of Personal Information Given that the Internet is a global environment, using the Internet to collect and process Personal Information necessarily involves the transmission of Personal Information on an international basis.",8978,9006,-1,,,,
1253,43_Talkatone_ Texting & Calling,"Moreover, if Talkatone, or substantially all of its assets were acquired, or in the unlikely event that Talkatone goes out of business or enters bankruptcy, customer information would be one of the assets that is transferred or acquired by a third party.
You acknowledge that such transfers may occur, and that any acquirer of Talkatone may continue to use your Personal Information as set forth in this Privacy Policy.
Protection of Talkatone and Others: We reserve the right to access, read, preserve, and disclose any information that we reasonably believe is necessary to comply with law or court order; enforce or apply our Terms of Use; investigate or help prevent potentially unlawful activities that threaten the integrity of our equipment, Services or network; investigate fraud; enforce other agreements; or protect the rights, property, or safety of Talkatone, our employees, our users, or others.
Customer Specific Network Information: In the course of providing the Services to you, Talkatone will collect and maintain certain customer-specific network information.","You must prevent unauthorized access to your account and Personal Information by selecting and protecting your password appropriately and limiting access to your computer or device and browser by signing off after you have finished accessing your account.
Talkatone uses appropriate technical and organizational measures to protect user information and to ensure that user account information is kept private; however, Talkatone cannot guarantee the security of user account information.
Unauthorized entry or use, hardware or software failure, and other factors, may compromise the security of user information at any time. 5.
Transfers of Personal Information Given that the Internet is a global environment, using the Internet to collect and process Personal Information necessarily involves the transmission of Personal Information on an international basis.",9001,9006,-1,,,,
1254,43_Talkatone_ Texting & Calling,"What Does This Privacy Policy Cover? This Privacy Policy covers our treatment of personal information that we gather when you use the Services and when you access the Website (Personal Information).
Personal Information includes, but is not limited to, your email address (which is needed to create and log into your account); in-app messages and image, video, or other files (to provide SMS/MMS functionality); voice calls (to provide VoIP call functionality); and contact information added by you, such as phone numbers (to provide address book functionality).
This policy does not apply to the practices of companies that we do not own or control, or to individuals that we do not employ or manage.
We gather various types of Personal Information from our users, as explained in more detail below, and we use this Personal Information internally in connection with our Services, including to personalize, provide, and improve our Services, to allow you to set up a user account and profile, to contact you and allow other users to contact you, to fulfill your requests for certain products and services, and to analyze how you use the Services.","If you are a user located in the European Economic Area (EEA), our legal basis for collecting and using the personal information described above will depend on the Personal Information concerned and the specific context in which we collect it.
However, we will normally collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, or where the processing is in our legitimate interests and not overridden by your data protection interest or fundamental rights and freedoms.
In some cases, we may also have a legal obligation to collect the Personal Information in question.
If you have any questions about or need further information concerning the legal basis on which we collect and use your Personal Information, please contact us at privacy-gdpr@ooma.com. 2.3 What About Cookies?",8944,8972,0,,,,
1255,43_Talkatone_ Texting & Calling,"Again, we never disclose information to a partner in a manner that would identify you personally.
If you are a user located in the European Economic Area (EEA), our legal basis for collecting and using the personal information described above will depend on the Personal Information concerned and the specific context in which we collect it.
However, we will normally collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, or where the processing is in our legitimate interests and not overridden by your data protection interest or fundamental rights and freedoms.
In some cases, we may also have a legal obligation to collect the Personal Information in question.","If you are a user located in the European Economic Area (EEA), our legal basis for collecting and using the personal information described above will depend on the Personal Information concerned and the specific context in which we collect it.
However, we will normally collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, or where the processing is in our legitimate interests and not overridden by your data protection interest or fundamental rights and freedoms.
In some cases, we may also have a legal obligation to collect the Personal Information in question.
If you have any questions about or need further information concerning the legal basis on which we collect and use your Personal Information, please contact us at privacy-gdpr@ooma.com. 2.3 What About Cookies?",8971,8972,-1,,,,
